device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_validity
480799286,6418688969,"(0.4703654944896698, 0.6558454036712646)","(-7.691891670227051, 96.87256622314453, 29.405323028564453)",1,3.753219604492188,1,"(-28.282058715820312, 0.15531374514102936, 641.8411865234375)","(0.567162036895752, 0.4847956895828247, 0.4849279820919037)",1,"(0.48918530344963074, 0.6688500046730042)","(-1.0582355260849, 94.44960021972656, 28.523513793945312)",1,3.6161041259765625,1,"(29.666702270507812, -3.2962725162506104, 638.5809326171875)","(0.4379512667655945, 0.496623158454895, 0.47855639457702637)",1
480815940,6418705623,"(0.4721291661262512, 0.666175365447998)","(-7.070248126983643, 94.94796752929688, 28.704822540283203)",1,3.742721557617188,1,"(-28.242300033569336, 0.2162231057882309, 641.8841552734375)","(0.5670682787895203, 0.48461616039276123, 0.48501038551330566)",1,"(0.49045971035957336, 0.6707025170326233)","(-0.6090293526649475, 94.10445404052734, 28.397851943969727)",1,3.614532470703125,1,"(29.704864501953125, -3.2425432205200195, 638.6204833984375)","(0.4378688335418701, 0.4964632987976074, 0.47863829135894775)",1
480832595,6418722278,"(0.4782610833644867, 0.6664363145828247)","(-4.9088454246521, 94.8993148803711, 28.68714141845703)",1,3.722686767578125,1,"(-28.242172241210938, 0.2928202450275421, 641.6958618164062)","(0.5670849680900574, 0.4843885004520416, 0.48463428020477295)",1,"(0.4939436912536621, 0.6744630932807922)","(0.6190405488014221, 93.40379333496094, 28.142812728881836)",1,3.6001434326171875,1,"(29.686553955078125, -3.1688742637634277, 638.4325561523438)","(0.4378887116909027, 0.4962461292743683, 0.47826048731803894)",1
480849250,6418738933,"(0.4731996953487396, 0.656981348991394)","(-6.692905902862549, 96.6609115600586, 29.328323364257812)",1,3.708984375,1,"(-28.237443923950195, 0.3650178909301758, 641.7412719726562)","(0.5670686364173889, 0.48417454957962036, 0.48472461104393005)",1,"(0.48829248547554016, 0.6676782369613647)","(-1.3729217052459717, 94.66790771484375, 28.602947235107422)",1,3.581939697265625,1,"(29.69256591796875, -3.100867748260498, 638.4772338867188)","(0.43787845969200134, 0.4960426688194275, 0.47834959626197815)",1
480865905,6418755588,"(0.4315612316131592, 0.720596194267273)","(-21.369789123535156, 84.80852508544922, 25.014404296875)",1,3.66510009765625,1,"(-28.379642486572266, 0.334300696849823, 640.42529296875)","(0.5675151944160461, 0.48425835371017456, 0.4821077883243561)",1,"(0.4614698588848114, 0.7245211005210876)","(-10.827472686767578, 84.07722473144531, 24.74829864501953)",1,3.5612030029296875,1,"(29.431663513183594, -3.126784324645996, 637.179931640625)","(0.43832892179489136, 0.49613362550735474, 0.4757338762283325)",1
480882559,6418772242,"(0.4103577733039856, 0.7502953410148621)","(-28.84364891052246, 79.2751235961914, 23.000404357910156)",1,3.651519775390625,1,"(-28.54318618774414, 0.239172101020813, 639.9159545898438)","(0.5679321885108948, 0.48453566431999207, 0.4811044931411743)",1,"(0.4394973814487457, 0.7726384401321411)","(-18.572412490844727, 75.11225128173828, 21.485292434692383)",1,3.53302001953125,1,"(29.210174560546875, -3.205240488052368, 636.6892700195312)","(0.4387768507003784, 0.49637019634246826, 0.47473400831222534)",1
480899214,6418788897,"(0.3870621621608734, 0.7675977349281311)","(-37.05497360229492, 76.05142974853516, 21.827102661132812)",1,3.630401611328125,1,"(-28.458059310913086, 0.1910170167684555, 641.189453125)","(0.5676171183586121, 0.4846838116645813, 0.4836413562297821)",1,"(0.41170692443847656, 0.7864130735397339)","(-28.36810874938965, 72.54585266113281, 20.55117416381836)",1,3.509735107421875,1,"(29.384567260742188, -3.244157075881958, 637.95263671875)","(0.4385167956352234, 0.49647051095962524, 0.4772745370864868)",1
480915869,6418805551,"(0.39297550916671753, 0.772695004940033)","(-34.970619201660156, 75.10173797607422, 21.48143768310547)",1,3.6342926025390634,1,"(-28.408161163330078, 0.13779272139072418, 641.1603393554688)","(0.5675099492073059, 0.4848431348800659, 0.4835788607597351)",1,"(0.41285741329193115, 0.779029905796051)","(-27.962581634521484, 73.92144775390625, 21.051843643188477)",1,3.5094146728515625,1,"(29.434371948242188, -3.298612356185913, 637.9190063476562)","(0.4384028911590576, 0.49663498997688293, 0.47721239924430847)",1
480932523,6418822205,"(0.39531630277633667, 0.7753540277481079)","(-34.145530700683594, 74.60631561279297, 21.301103591918945)",1,3.61895751953125,1,"(-28.364442825317383, 0.10902021825313568, 641.2142333984375)","(0.5674078464508057, 0.48492977023124695, 0.4836824834346771)",1,"(0.4093017578125, 0.7806602120399475)","(-29.21587562561035, 73.6176986694336, 20.941274642944336)",1,3.484161376953125,1,"(29.48377227783203, -3.3295586109161377, 637.9688720703125)","(0.4382980763912201, 0.496727854013443, 0.4773170053958893)",1
480949178,6418838860,"(0.3882785439491272, 0.7604997158050537)","(-36.62623596191406, 77.37388610839844, 22.308435440063477)",1,3.597030639648437,1,"(-28.31378173828125, 0.12273981422185898, 641.25830078125)","(0.5672904253005981, 0.4848904609680176, 0.483766108751297)",1,"(0.411181777715683, 0.782189667224884)","(-28.553211212158203, 73.33273315429688, 20.83757209777832)",1,3.46331787109375,1,"(29.535423278808594, -3.3161375522613525, 638.00830078125)","(0.4381861686706543, 0.49668848514556885, 0.47740039229393005)",1
480965833,6418855515,"(0.3813118636608124, 0.763018786907196)","(-39.08185958862305, 76.90455627441406, 22.13759422302246)",1,3.5869140625,1,"(-28.282974243164062, 0.1917314976453781, 641.2493896484375)","(0.567221462726593, 0.4846864342689514, 0.4837457239627838)",1,"(0.4122859537601471, 0.7821944355964661)","(-28.164020538330078, 73.33185577392578, 20.837200164794922)",1,3.4487457275390625,1,"(29.56481170654297, -3.2521040439605713, 637.996337890625)","(0.43811774253845215, 0.49649831652641296, 0.4773784279823303)",1
480982487,6418872169,"(0.378239244222641, 0.7706260681152344)","(-40.16490173339844, 75.48721313476562, 21.62171173095703)",1,3.584701538085937,1,"(-28.266679763793945, 0.2997884452342987, 641.7047729492188)","(0.5671384334564209, 0.4843672215938568, 0.48465418815612793)",1,"(0.40842053294181824, 0.7842122912406921)","(-29.526500701904297, 72.95589447021484, 20.700359344482422)",1,3.4511260986328125,1,"(29.62110137939453, -3.1505608558654785, 638.4479370117188)","(0.43803641200065613, 0.4961894750595093, 0.4782850444316864)",1
480999142,6418888824,"(0.379342257976532, 0.7737504243850708)","(-39.77608871459961, 74.90509033203125, 21.40984344482422)",1,3.564361572265625,1,"(-28.295745849609375, 0.34301987290382385, 641.748046875)","(0.5671980381011963, 0.48423829674720764, 0.48474329710006714)",1,"(0.4078655242919922, 0.7874538898468018)","(-29.722137451171875, 72.35192108154297, 20.480587005615234)",1,3.440170288085937,1,"(29.595008850097656, -3.1112921237945557, 638.4935302734375)","(0.4380987286567688, 0.496070921421051, 0.47837328910827637)",1
481015797,6418905479,"(0.3884509801864624, 0.7754106521606445)","(-36.56541442871094, 74.59574890136719, 21.29726219177246)",1,3.574737548828125,1,"(-28.307249069213867, 0.3386143743991852, 641.7731323242188)","(0.5672212839126587, 0.48425114154815674, 0.4847944378852844)",1,"(0.4113456606864929, 0.7939967513084412)","(-28.495452880859375, 71.13290405273438, 20.03689956665039)",1,3.429428100585937,1,"(29.586624145507812, -3.118582248687744, 638.5194702148438)","(0.4381202757358551, 0.4960920214653015, 0.4784243106842041)",1
481032451,6418922133,"(0.38566115498542786, 0.7656462788581848)","(-37.548805236816406, 76.4150390625, 21.959381103515625)",1,3.56634521484375,1,"(-28.264856338500977, 0.2881803512573242, 642.18994140625)","(0.5670871734619141, 0.48440292477607727, 0.48562341928482056)",1,"(0.41048112511634827, 0.7950409054756165)","(-28.800172805786133, 70.93836212158203, 19.96608543395996)",1,3.3994598388671875,1,"(29.66131591796875, -3.171602725982666, 638.9315185546875)","(0.437997043132782, 0.4962455630302429, 0.47925499081611633)",1
481049106,6418938787,"(0.37823256850242615, 0.7576307654380798)","(-40.167240142822266, 77.90843963623047, 22.50292205810547)",1,3.5462646484375,1,"(-28.214378356933594, 0.1790199726819992, 642.2135620117188)","(0.5669746994972229, 0.4847278892993927, 0.4856661260128021)",1,"(0.4082159399986267, 0.7877910733222961)","(-29.598617553710938, 72.28909301757812, 20.457706451416016)",1,3.3848419189453125,1,"(29.709739685058594, -3.284071207046509, 638.951416015625)","(0.43789318203926086, 0.4965817928314209, 0.47930029034614563)",1
481065761,6418955442,"(0.380978524684906, 0.7563669085502625)","(-39.199363708496094, 78.1438980102539, 22.588682174682617)",1,3.5229949951171875,1,"(-28.16193962097168, 0.1277889460325241, 642.3557739257812)","(0.5668452978134155, 0.4848814010620117, 0.4859456717967987)",1,"(0.4089227020740509, 0.7766793966293335)","(-29.3494930267334, 74.35935974121094, 21.21125602722168)",1,3.375823974609375,1,"(29.768905639648438, -3.344076156616211, 639.0892944335938)","(0.43777650594711304, 0.49675992131233215, 0.47958192229270935)",1
481082415,6418972096,"(0.38543862104415894, 0.769271969795227)","(-37.62726593017578, 75.739501953125, 21.71355628967285)",1,3.532318115234375,1,"(-28.095603942871094, 0.12162454426288605, 642.42529296875)","(0.5666911602020264, 0.4849015474319458, 0.48607873916625977)",1,"(0.4076070487499237, 0.769452691078186)","(-29.8132381439209, 75.70580291748047, 21.70132827758789)",1,3.368133544921875,1,"(29.832199096679688, -3.367229461669922, 639.153564453125)","(0.4376421868801117, 0.4968295097351074, 0.47971653938293457)",1
481099070,6418988751,"(0.38608360290527344, 0.7698227763175964)","(-37.3999137878418, 75.63688659667969, 21.676218032836914)",1,3.518417358398437,1,"(-28.072845458984375, 0.1478797048330307, 642.2496948242188)","(0.5666571855545044, 0.4848240315914154, 0.48572593927383423)",1,"(0.40693116188049316, 0.7695596814155579)","(-30.05149269104004, 75.6858901977539, 21.69403839111328)",1,3.3603515625,1,"(29.833099365234375, -3.356443166732788, 638.9771118164062)","(0.43762150406837463, 0.49680036306381226, 0.4793640077114105)",1
481115725,6419005406,"(0.38251402974128723, 0.7651889324188232)","(-38.658119201660156, 76.50023651123047, 21.990449905395508)",1,3.498565673828125,1,"(-28.04559898376465, 0.23488792777061462, 642.4117431640625)","(0.566579282283783, 0.48456716537475586, 0.4860473573207855)",1,"(0.41214051842689514, 0.776273250579834)","(-28.21526336669922, 74.43505859375, 21.23876190185547)",1,3.3611602783203125,1,"(29.864051818847656, -3.2860822677612305, 639.13671875)","(0.43756747245788574, 0.4965888261795044, 0.47968506813049316)",1
481132380,6419022061,"(0.38369613885879517, 0.7699419856071472)","(-38.24143981933594, 75.61465454101562, 21.668127059936523)",1,3.484527587890625,1,"(-28.0395450592041, 0.30432409048080444, 642.4727172851562)","(0.5665585398674011, 0.4843617081642151, 0.4861687123775482)",1,"(0.40796518325805664, 0.7861703038215637)","(-29.687000274658203, 72.59107208251953, 20.567623138427734)",1,3.3420867919921875,1,"(29.871337890625, -3.2276744842529297, 639.1970825195312)","(0.43755626678466797, 0.4964140057563782, 0.47980552911758423)",1
481149034,6419038715,"(0.4107528328895569, 0.7240893244743347)","(-28.70440673828125, 84.1576919555664, 24.77754783630371)",1,3.4950103759765625,1,"(-27.922082901000977, 0.48593783378601074, 640.8699951171875)","(0.5664492845535278, 0.48382118344306946, 0.48295629024505615)",1,"(0.44145047664642334, 0.7413939833641052)","(-17.88397979736328, 80.93355560302734, 23.604049682617188)",1,3.360931396484375,1,"(29.842239379882812, -3.048271656036377, 637.58935546875)","(0.43744945526123047, 0.49590355157852173, 0.47658923268318176)",1
481165689,6419055370,"(0.514552891254425, 0.5195932984352112)","(7.883434295654297, 122.25833129882812, 38.64503860473633)",1,3.486297607421875,1,"(-27.60347557067871, 0.6561760306358337, 640.8087768554688)","(0.5657423138618469, 0.4833236336708069, 0.48280665278434753)",1,"(0.5434042811393738, 0.5774195194244385)","(18.053102493286133, 111.48443603515625, 34.72367858886719)",1,3.3458251953125,1,"(30.113990783691406, -2.898928165435791, 637.5025024414062)","(0.43682804703712463, 0.4954659342765808, 0.47643983364105225)",1
481182344,6419072024,"(0.5294218063354492, 0.49504223465919495)","(13.124473571777344, 126.83256530761719, 40.30992126464844)",1,3.476669311523437,1,"(-27.445693969726562, 0.6814744472503662, 642.5877685546875)","(0.5652211308479309, 0.48326024413108826, 0.486348032951355)",1,"(0.5497126579284668, 0.5463266372680664)","(20.27667999267578, 117.27750396728516, 36.83218002319336)",1,3.3280487060546875,1,"(30.367271423339844, -2.9037771224975586, 639.2664794921875)","(0.4364480972290039, 0.49546101689338684, 0.4799878001213074)",1
481198998,6419088678,"(0.5395939350128174, 0.4828668236732483)","(16.710002899169922, 129.1010284423828, 41.13553237915039)",1,3.475830078125,1,"(-27.52228546142578, 0.5951927900314331, 642.493408203125)","(0.5654018521308899, 0.4835134744644165, 0.48616576194763184)",1,"(0.5472027063369751, 0.5453537106513977)","(19.3919734954834, 117.45880126953125, 36.898155212402344)",1,3.338043212890625,1,"(30.26917266845703, -2.9997012615203857, 639.181396484375)","(0.43666043877601624, 0.4957455098628998, 0.4798094630241394)",1
481215653,6419105333,"(0.5405554175376892, 0.48015326261520386)","(17.04892349243164, 129.6066131591797, 41.319549560546875)",1,3.473480224609375,1,"(-27.526941299438477, 0.5754815936088562, 642.6563720703125)","(0.5653970241546631, 0.4835723638534546, 0.4864918291568756)",1,"(0.5497232675552368, 0.5389173030853271)","(20.280405044555664, 118.65799713134766, 37.334625244140625)",1,3.324310302734375,1,"(30.27277374267578, -3.026388645172119, 639.344970703125)","(0.4366702437400818, 0.49582260847091675, 0.48013684153556824)",1
481232308,6419121988,"(0.5378584861755371, 0.4765068590641022)","(16.09825897216797, 130.2859649658203, 41.566898345947266)",1,3.4553680419921875,1,"(-27.548078536987305, 0.6065596342086792, 642.6636962890625)","(0.5654427409172058, 0.4834797978401184, 0.486508309841156)",1,"(0.5452331900596619, 0.5432929396629333)","(18.697763442993164, 117.84274291992188, 37.037879943847656)",1,3.306365966796875,1,"(30.25469970703125, -2.997321128845215, 639.3536987304688)","(0.436710923910141, 0.49573537707328796, 0.48015233874320984)",1
481248962,6419138642,"(0.5326147079467773, 0.47521254420280457)","(14.24991226196289, 130.52711486816406, 41.6546630859375)",1,3.4555816650390625,1,"(-27.577678680419922, 0.7193285226821899, 642.7978515625)","(0.5654935240745544, 0.483145534992218, 0.48677918314933777)",1,"(0.5427893400192261, 0.5565521121025085)","(17.836320877075195, 115.37239074707031, 36.13872146606445)",1,3.3084716796875,1,"(30.245254516601562, -2.8842010498046875, 639.488525390625)","(0.4367438852787018, 0.4953961670398712, 0.48041966557502747)",1
481265617,6419155297,"(0.5303143858909607, 0.47797518968582153)","(13.439105033874512, 130.01243591308594, 41.467254638671875)",1,3.442977905273437,1,"(-27.5975399017334, 0.8027577996253967, 642.94921875)","(0.5655216574668884, 0.48289862275123596, 0.4870834946632385)",1,"(0.5405811071395874, 0.5663546919822693)","(17.05793571472168, 113.54600524902344, 35.4739875793457)",1,3.307861328125,1,"(30.242752075195312, -2.7994067668914795, 639.6401977539062)","(0.4367637038230896, 0.4951413869857788, 0.4807218015193939)",1
481282272,6419171952,"(0.5331189036369324, 0.4806586503982544)","(14.427637100219727, 129.51246643066406, 41.2852783203125)",1,3.435546875,1,"(-27.636125564575195, 0.8963019847869873, 643.2606201171875)","(0.565575897693634, 0.4826222360134125, 0.4877092242240906)",1,"(0.5426056981086731, 0.5411638617515564)","(17.771608352661133, 118.2394027709961, 37.18228530883789)",1,3.28692626953125,1,"(30.23553466796875, -2.7019457817077637, 639.953125)","(0.43681076169013977, 0.4948466718196869, 0.4813453257083893)",1
481298926,6419188606,"(0.5380842089653015, 0.48947668075561523)","(16.177845001220703, 127.8695068359375, 40.687347412109375)",1,3.4415435791015625,1,"(-27.69516944885254, 0.9367493391036987, 643.2476196289062)","(0.5657073855400085, 0.48250091075897217, 0.48768848180770874)",1,"(0.5466935634613037, 0.5314896702766418)","(19.212509155273438, 120.04186248779297, 37.83832931518555)",1,3.286102294921875,1,"(30.18622589111328, -2.6561622619628906, 639.9441528320312)","(0.4369189441204071, 0.49470922350883484, 0.4813224971294403)",1
481315581,6419205260,"(0.5379351377487183, 0.48302364349365234)","(16.12529754638672, 129.07179260253906, 41.12496566772461)",1,3.4420928955078125,1,"(-27.751747131347656, 0.921360433101654, 643.2218017578125)","(0.56583571434021, 0.48254480957984924, 0.48764172196388245)",1,"(0.543006420135498, 0.5398159623146057)","(17.912830352783203, 118.49055480957031, 37.2736930847168)",1,3.2847442626953125,1,"(30.140518188476562, -2.6632347106933594, 639.9222412109375)","(0.43701887130737305, 0.49472934007644653, 0.48127442598342896)",1
481332236,6419221915,"(0.5379195809364319, 0.479580819606781)","(16.119792938232422, 129.71327209472656, 41.35839080810547)",1,3.431503295898437,1,"(-27.814762115478516, 0.8793215751647949, 643.0133056640625)","(0.5659963488578796, 0.4826665222644806, 0.48723047971725464)",1,"(0.5416916608810425, 0.5387870073318481)","(17.44941520690918, 118.6822738647461, 37.34345626831055)",1,3.27557373046875,1,"(30.072463989257812, -2.697148084640503, 639.71923828125)","(0.437150239944458, 0.49483129382133484, 0.4808627963066101)",1
